FOVId,CellId,this_cell_index,cell_stage,edge_flag,ChannelNumberBrightfield,ChannelNumberStruct,fov_path,fov_seg_path
14046,891093,20,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891097,24,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891098,25,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891099,26,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891101,28,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891102,29,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891103,30,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891104,31,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14046,891105,32,M0,0,6,3,fov_path/df8543844cce23a27d85ab1d58ae431762d7e03e414448bfb33c7a4b83918ee5_3500002075_100X_20180608_1c-Scene-13-P39-F08.ome.tiff,fov_seg_path/8520aba2cffcf974ba324fd18f21864b6d881812a8740e6dd000d0c45000e9b4_3500002075_100X_20180608_1c-Scene-13-P39-F08_CellNucSegCombined.ome.tiff
14052,892344,2,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892345,3,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892346,4,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892347,5,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892349,7,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892357,15,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892358,16,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892359,17,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892360,18,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892361,19,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892363,21,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892364,22,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14052,892365,23,M0,0,6,3,fov_path/ed77c972362a885a9ccd7693c1eaba321214bfbe4449f654feb8d36f512be1d6_3500002075_100X_20180608_1c-Scene-09-P27-F06.ome.tiff,fov_seg_path/0f5b0c40b150b96db99e14936be530cb23c7991807c3ef1a17f2ba453c99ea19_3500002075_100X_20180608_1c-Scene-09-P27-F06_CellNucSegCombined.ome.tiff
14068,895496,2,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895499,5,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895500,6,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895502,8,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895503,9,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895504,10,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895505,11,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895510,16,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895511,17,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895518,24,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895519,25,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14068,895520,26,M0,0,6,3,fov_path/1882493400593d144ba24502bbfe21ee2133ddf9676dfb357b42bcc72c56e767_3500002075_100X_20180608_1c-Scene-02-P6-F02.ome.tiff,fov_seg_path/aef67e17f7ad455f222a3be655b20478101d400a5cd652fdb835a39d24fa682a_3500002075_100X_20180608_1c-Scene-02-P6-F02_CellNucSegCombined.ome.tiff
14072,896325,2,M0,1,6,3,fov_path/66176aab98fb37857946d5a2875d1c093f6e15f614c554deb6108fcb2d988ff5_3500002075_100X_20180608_1e-Scene-03-P7-F04.ome.tiff,fov_seg_path/276fe5c88e535c0e30ade00285bd8e21d4a0d7025d25c261049011621799743b_3500002075_100X_20180608_1e-Scene-03-P7-F04_CellNucSegCombined.ome.tiff
14072,896326,3,M0,0,6,3,fov_path/66176aab98fb37857946d5a2875d1c093f6e15f614c554deb6108fcb2d988ff5_3500002075_100X_20180608_1e-Scene-03-P7-F04.ome.tiff,fov_seg_path/276fe5c88e535c0e30ade00285bd8e21d4a0d7025d25c261049011621799743b_3500002075_100X_20180608_1e-Scene-03-P7-F04_CellNucSegCombined.ome.tiff
14072,896333,10,M0,0,6,3,fov_path/66176aab98fb37857946d5a2875d1c093f6e15f614c554deb6108fcb2d988ff5_3500002075_100X_20180608_1e-Scene-03-P7-F04.ome.tiff,fov_seg_path/276fe5c88e535c0e30ade00285bd8e21d4a0d7025d25c261049011621799743b_3500002075_100X_20180608_1e-Scene-03-P7-F04_CellNucSegCombined.ome.tiff
14072,896338,15,M0,1,6,3,fov_path/66176aab98fb37857946d5a2875d1c093f6e15f614c554deb6108fcb2d988ff5_3500002075_100X_20180608_1e-Scene-03-P7-F04.ome.tiff,fov_seg_path/276fe5c88e535c0e30ade00285bd8e21d4a0d7025d25c261049011621799743b_3500002075_100X_20180608_1e-Scene-03-P7-F04_CellNucSegCombined.ome.tiff
14076,897170,1,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897173,4,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897174,5,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897175,6,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897176,7,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897177,8,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897178,9,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897184,15,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897187,18,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897188,19,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897189,20,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14076,897195,25,M0,0,6,3,fov_path/2b19ca42617c6078b4219d9885cb37d4ad3ec607289ad8c0e791a964e80a1394_3500002075_100X_20180608_1c-Scene-11-P33-F06.ome.tiff,fov_seg_path/51abb3f20d4f19445a891b00b53e3ed604050e02004f19847d3ac3ac09914350_3500002075_100X_20180608_1c-Scene-11-P33-F06_CellNucSegCombined.ome.tiff
14080,897872,7,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897874,8,M6M7_single,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897884,13,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897887,15,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897889,16,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897892,17,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897898,20,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897900,21,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897904,23,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897906,25,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14080,897908,27,M0,0,6,3,fov_path/a09a5894fc14a4cdaaa9f274e6833aacb34d2c26d429ba3141a7b66e35e5bcaa_3500002075_100X_20180608_1r-Scene-16-P47-F09.ome.tiff,fov_seg_path/a5902cf5215f32326d1fe5d89ba6f65fd51fea1ef488e07fe20db82338fa9594_3500002075_100X_20180608_1r-Scene-16-P47-F09_CellNucSegCombined.ome.tiff
14081,898077,4,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898078,5,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898079,6,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898080,7,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898081,8,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898082,9,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898083,10,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898094,21,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14081,898098,25,M0,0,6,3,fov_path/579febf6ceee02bf13ff632ba316274fe2cb07978dc7fc9009524085775e47e8_3500002075_100X_20180608_1c-Scene-05-P15-F04.ome.tiff,fov_seg_path/37675b6c21006b0dec3c2d210072c10218944f6ccd60031ddbee5e0ba0d72cdc_3500002075_100X_20180608_1c-Scene-05-P15-F04_CellNucSegCombined.ome.tiff
14084,898758,4,M0,0,6,3,fov_path/eb2ac1e2091cc8d4b4ea5bbc5d0ae458ca945f0ad893fe2cb8d9db94b19a7e55_3500002075_100X_20180608_1c-Scene-10-P30-F06.ome.tiff,fov_seg_path/22635dbfb5ea8b1ce5af769d4d1e24803d655cbc542b9e802220d6a735826e59_3500002075_100X_20180608_1c-Scene-10-P30-F06_CellNucSegCombined.ome.tiff
14084,898759,5,M0,0,6,3,fov_path/eb2ac1e2091cc8d4b4ea5bbc5d0ae458ca945f0ad893fe2cb8d9db94b19a7e55_3500002075_100X_20180608_1c-Scene-10-P30-F06.ome.tiff,fov_seg_path/22635dbfb5ea8b1ce5af769d4d1e24803d655cbc542b9e802220d6a735826e59_3500002075_100X_20180608_1c-Scene-10-P30-F06_CellNucSegCombined.ome.tiff
